Screen Name,Follower Count,Total Tweets,Type
JindalGlobalUNI,4259,1842,Celebrity
femmephatale_,353,4488,Expert
HitenDPatel,547,311,Expert
jseyforthspt,191,3567,Expert
caldwelk,16,38,Layman
Patrick98356558,37,8,Layman
WashUFWIM,66,72,Layman
KawhiBestPlayer,20,1441,Layman
Chrxstxphxr,1139,60141,Celebrity
LilMikeyJames,35,24,Layman
nsdek_natalie,0,0,Layman
tomblaolcom,6,8,Layman
CherylSimcox,30,0,Layman
modayton,31,105,Layman
KaitlinR_Day,1,0,Layman
L_Miserez,75,199,Layman
stonehengelabs,29,120,Layman
ljbrugger,3,0,Layman
DonnellyKerry1,12,4,Layman
HaileyB19129917,3,0,Layman
AnushaNKumar24,1,0,Layman
alesandrareads,28,226,Layman
marquiswhoswho,81,284,Layman
VoteScottQuinn,5,1,Layman
GbambalyKarim,1,0,Layman
JetBrokers,469,946,Expert
seanrwisner,43,1244,Layman
davidhdobson,50,735,Layman
sarahwgao,8,17,Layman
NadineNBell,1,1,Layman
OBieOn1,166,14,Expert
PrinCollege,1296,1289,Celebrity
Steve_Walentik,6864,27294,Celebrity
brookings_s,3,27,Layman
MJLastes,199,179,Expert
EmJayne9,32,51,Layman
WUDeptMedicine,181,45,Expert
AlhajajIntisar,3,0,Layman
MybiologyNet,25,77,Layman
gwoodcat,17,0,Layman
WesRoyTweets,430,26,Expert
WUSTLmstp,85,32,Layman
DoctorBKay,38,91,Layman
anneh468,33,1248,Layman
Jack87058173,3,0,Layman
amir_kasaeian,35,27,Layman
DamodaranThara,4,0,Layman
ArshadRizvi23,8,2,Layman
mommadeb320,65,88,Layman
lucydiaz93,61,56,Layman
StephineWaderl1,0,1,Layman
SARCAT_Official,5,10,Layman
jack_danijels93,357,685,Expert
nancyabhatia,70,295,Layman
assaypro,2,12,Layman
Cogniphilia,154,1593,Expert
MeghanR15,68,0,Layman
Pratyush_Bilas,44,124,Layman
sophiaAir0801,5,6,Layman
BackusBruce,9,2,Layman
CTIeRFW9hAZwcNl,0,0,Layman
Sree_sreeram91,84,72,Layman
SegristLaurel,27,178,Layman
Xiqiang2,8,49,Layman
annawilliams998,129,295,Expert
impulseft12,6,11,Layman
DavidSDePriest,437,5309,Expert
AbigailBettlach,30,22,Layman
Huang79096498,1,1,Layman
GugoleLeo,11,4,Layman
rainierdhel2,57,74,Layman
amichaelmanns,75,57,Layman
lalit37668396,1,2,Layman
farhanmshabbir,195,116,Expert
Darnell_Smith99,31,152,Layman
JohnStelwagon,12,56,Layman
pgomez2129,6,78,Layman
klechevskyLab,19,10,Layman
charleston_doc,30,25,Layman
Turneradvising,5,3,Layman
yuangao57766632,0,0,Layman
steviezh,2,17,Layman
woodwatches_com,8904,5169,Celebrity
zonaAri2018,5,1,Layman
rebecca_julie_,6,1,Layman
LOVE_the_LOU,487,502,Expert
MuctebaTilburg,44,7,Layman
_derekbranch,255,169,Expert
guenthner_kevin,2,1,Layman
DoctorJRamirez,1235,6563,Celebrity
SiegalAlexandra,26,43,Layman
it_shades,368,109,Expert
Ezekiel40598205,1,0,Layman
glaciofluvigeom,49,7221,Layman
MarcoMeschis,1020,3771,Celebrity
gabby_bomberg,243,271,Expert
DanaWerner421,42,19,Layman
ZTripp4,12,31,Layman
EllaMar44412513,22,0,Layman
vwilliamsmd,100,73,Expert
WFSTL,506,688,Expert
BNGOMBA,64,573,Layman
314paws,62,116,Layman
camgeorge99,1,4,Layman
LisaMuxo,63,249,Layman
smilyeyzeo,59,42,Layman
OrchidShiny,3,5,Layman
Saydiebay,13,40,Layman
guertie10,9,0,Layman
KatherineClift4,36,7,Layman
fatmaklyc,120,2351,Expert
WiserUTips,1560,3112,Celebrity
notionpartners,5,24,Layman
maryfranceswest,109,769,Expert
EdmundKnestrick,9467,3,Celebrity
camilleinegron,6,0,Layman
lymphomahub,3510,5792,Celebrity
lockentobi,124,121,Expert
waala_yennaah,244,163,Expert
TheScreenLawyer,10,7,Layman
wealth_water,13,16,Layman
oystro,7,160,Layman
aya55440,81,296,Layman
Tille2020,46,69,Layman
WashU_dril,0,3,Layman
wdgc93,594,21471,Expert
mchibb,34,68,Layman
0xbros,66,155,Layman
AjWiningham,3,9,Layman
abiabernathy1,3,0,Layman
VREFSTL,300,483,Expert
Pughja,204,4390,Expert
emilyajones21,31,5,Layman
UcheDoc,467,899,Expert
slualumni,2976,1840,Celebrity
ZachLGlick,9,1,Layman
PSICert,2848,122,Celebrity
_alekslarsen,716,321,Expert
rog_junio,12,0,Layman
WinstonPitts,180,1705,Expert
lan_ya_,2,1,Layman
ralamedd,1182,1235,Celebrity
andrewsrubin,277,3,Expert
Seenaa_Rah,60,79,Layman
AGanguly2019,19,14,Layman
NoPlay_,235,193550,Expert
Branson_Fox,80,558,Layman
The_Awakening_S,13,53,Layman
kimberlykreis,33,120,Layman
EbenSquizy,150,508,Expert
nouichi_ines,0,1,Layman
sivaramanarjun,101,32,Expert
Its_MorganF,67,445,Layman
dubj34,34,1082,Layman
MeredithSByers,233,667,Expert
s_baumgarten2,16,0,Layman
DE_trud,24,19,Layman
Cathy__Brown,1057,10100,Celebrity
kgburns747,1,0,Layman
sayakosmithedu,1,0,Layman
SamirAz63644793,104,12,Expert
vanyaboiko,5,48,Layman
thatfarmgirl30,16,65,Layman
Zac_1995x,0,1,Layman
realZASmith,48,15,Layman
RaleighEduCoach,19,6,Layman
jvTNbiX0aPfvbFl,1,7,Layman
UpDownSTL,159,68,Expert
cursedbikes,6,25,Layman
CLT_Exam,695,301,Expert
BejanMahmud,103,288,Expert
aliraza2529,69,33,Layman
DoD_HDIAC,1085,9057,Celebrity
young35219240,1,0,Layman
silverfinware,4,77,Layman
venkat_amrutha,7,11,Layman
EnnaDancy,29,51,Layman
KadanYoav,0,0,Layman
umflintoutreach,1418,1027,Celebrity
JosephWBehm,2,21,Layman
blaze_lowe,4,1,Layman
annalisa_p_,609,1626,Expert
LYTECollective,409,950,Expert
NYU_OT,360,329,Expert
SKEK31208801,9,32,Layman
MugororaD,1,5,Layman
nazubair,15,42,Layman
OsamaTayyar,10,12,Layman
LeafAndSnow,71,101,Layman
pannnndar,0,2,Layman
stevie_mack,58,19,Layman
taarique94,212,817,Expert
VChychrun,5,5,Layman
FSU_SocialWork,1940,5717,Celebrity
_lia_white_,3,0,Layman
LauZavaletaLemu,165,342,Expert
hyphy_em,8,330,Layman
andrew29swanson,12,450,Layman
YouEnPoint,1912,4264,Celebrity
NCMEF,10,24,Layman
RoyalAuthors,14,53,Layman
quclbl,2,0,Layman
FarfanTressa,0,1,Layman
Aslimundel,81,1228,Layman
liubingxin96,4,0,Layman
proteinasekate,4,0,Layman
Felicity_1116,0,9,Layman
BrookeMargK,26,365,Layman
Lamplightercstg,2,6,Layman
_joshkeller,26,4,Layman
Tomasz0076,0,154,Layman
JRWildlife,2031,3212,Celebrity
DGEORGESTL,221,47,Expert
GerriSm95080615,20,0,Layman
exploremorePNW,70,77,Layman
iccforum,116,33,Expert
SchweitzeyB,771,741,Expert
GradCareerFest,81,400,Layman
9BigJoe9,266,114,Expert
RachelMintz10,18,7,Layman
gmkumar_,37,71,Layman
Cauculation,18,1,Layman
mariaRdz365,17,175,Layman
CNelsonChi,19,3,Layman
HeatherLaws4,56,922,Layman
EEC_0728,27,44,Layman
robperf,9,211,Layman
Fahmisirafi,32,5,Layman
srinjoy92,32,62,Layman
najlakfoury,8,9,Layman
lukehaselman,796,222,Expert
kessoabuladze,10,2,Layman
JesusChristIsT6,0,1,Layman
ShawneeWojo,152,2389,Expert
sghosh4588,37,26,Layman
Ebot75,10,49,Layman
KevinBe61921365,3,2,Layman
stephaniejerger,19,25,Layman
AlbertC97897252,0,0,Layman
christymsrd,32,218,Layman
bang43744382,0,0,Layman
taymharris,66,29,Layman
vnatesan,13,4,Layman
kbbolch,112,142,Expert
kcmilani,227,3309,Expert
AkashSharmaMD,419,1044,Expert
puneetsinghmd,547,475,Expert
Sarareiksara,8,0,Layman
AD_CortiSTL,41,826,Layman
Archjohani,571,1916,Expert
AnthonyHagele,38,30,Layman
_sabrinabeltran,36,19,Layman
cbaArchitects,4,8,Layman
ShradarMorgan,102,775,Expert
eliseroselouise,634,975,Expert
one2onemaths,576,1278,Expert
jbisoe,4,0,Layman
P3HigherEd,125,107,Expert
VillaRoweStore,3,60,Layman
FXREVERLY,299,2845,Expert
MahjoubLab,646,398,Expert
alemayehu_,9,0,Layman
SKolbari,13,6,Layman
smwctp,144,73,Expert
liv26462302,0,1,Layman
anthony80331326,45,134,Layman
kevinhowdy,0,0,Layman
Gemma_Crous,559,3480,Expert
TheLempMansion,1051,1869,Celebrity
cohenbioscience,2636,5835,Celebrity
kulmc,8638,2753,Celebrity
lindalh,1,8,Layman
LadakAsma,285,307,Expert
JEllisChurch,15,104,Layman
group_ross,2,22,Layman
niorg2606,28,406,Layman
Jennife50029304,18,58,Layman
314_ballet,20,26,Layman
JonBranfman,214,487,Expert
HancockAdviser,23,12,Layman
Karyan1Ryan,723,15535,Expert
MikeMontanaMD,3,3,Layman
trishhooper,28,62,Layman
happystella02,0,3,Layman
JesseLawder,872,661,Expert
tiffanyjbrand,340,7575,Expert
LeighAnnHester9,53,1,Layman
TaraSarjantson,4,0,Layman
spencerlgordon,286,443,Expert
Roadmap4college,683,799,Expert
mariamarymari,120,2,Expert
brauhan,85,119,Layman
b7h4,0,5,Layman
myhq22,53,21,Layman
kph3802,14,21,Layman
thenameisleah13,92,2395,Layman
russellrchilds,7,1,Layman
peterchanjun,3,1,Layman
_elenaTJ,12,11,Layman
kaitlynvmarie,3,1,Layman
AndrewDerbak,115,512,Expert
MortezaJafarii,575,2961,Expert
IONiCCu,235,1482,Expert
Angel07373850,2,0,Layman
thearttables,15,19,Layman
Candace95717208,6,9,Layman
acschreder,27,133,Layman
FumbleOffense4U,552,38578,Expert
HenrySosland,13,1,Layman
Angela73312133,9,16,Layman
Lisamostl,12,3,Layman
MFeddrick,52,90,Layman
FisiotGlobal,5301,19969,Celebrity
Eracer41,177,2626,Expert
chiang2k,1,1,Layman
cheng11375,5,16,Layman
jsass1,53,856,Layman
tieuphuonggg,5,5,Layman
Ironman_Tri2001,111,1727,Expert
RonRigdon,1845,35272,Celebrity
MelanieMacGill4,2,3,Layman
XinhuiChen7,2,1,Layman
jookhee123,77,25,Layman
taylor_nicole63,336,2056,Expert
melissa07111,325,3570,Expert
Isabellaana,1,93,Layman
OhioStSustain,1883,2469,Celebrity
arkong47,6,35,Layman
____mikeyyyk,90,1362,Layman
Jason_Urbanski_,335,28404,Expert
therickkaplan,28,2,Layman
PowellLawSTL,3,5,Layman
BobSchneidy,286,2667,Expert
JamesRoloff4,6,0,Layman
LouiseSunshine2,200,45,Expert
meferner,8,79,Layman
minerjerry,7,0,Layman
StLHandyMan,10358,160060,Celebrity
KristenEhren,12,11,Layman
Bass_BibiZ,6,5,Layman
SaidulI44634242,0,2,Layman
Ghufran93388279,5,0,Layman
rickrez,45,7,Layman
JessicaBirg,41,120,Layman
univofwyoming,284,8778,Expert
CampioneBarr,415,316,Expert
Cut_to_cure,176,136,Expert
StevenK67858156,0,0,Layman
soccerpapi420,58,24867,Layman
wblabey,50,7,Layman
rxchic81,11,72,Layman
teerlinck_anna,1,2,Layman
RudyGIII,1182,42042,Celebrity
ATLISCreations,22,71,Layman
Komesly,41,7,Layman
InShakeyaWords,28,19,Layman
tsalliance,2151,3750,Celebrity
GroningenBrooke,2,0,Layman
t_yosida13,2,2,Layman
CaraLCragun,78,241,Layman
JohnEOwensII,448,12783,Expert
sinai_coons,0,962,Layman
1986tracy_china,7,2,Layman
Robert24986607,20,10,Layman
rG9v2x04dxLNyH5,158,43045,Expert
drew_perkoski,136,1386,Expert
HayesCarriel,10,214,Layman
MarathonMindset,49,278,Layman
AndrsInzunza1,67,69,Layman
HOKNetwork,49139,4776,Celebrity
anusreenatraj,8,6,Layman
emcoshidu,4,2,Layman
tmconway6,9,9,Layman
wzw97098464,0,0,Layman
samuel3elkenja1,2,13,Layman
tkmantych,1,0,Layman
WritingMartin,3472,959,Celebrity
ClassRanked,360,8,Expert
Jacktracy55,190,866,Expert
AdventRM,431,317,Expert
NewhartMaggie,3,13,Layman
eveobregonMD,131,49,Expert
nicolemparker4,318,796,Expert
CUGH_TAC,933,5046,Expert
CAcgsm,8,63,Layman
WroughtonMatt,106,1730,Expert
expii,1228,2816,Celebrity
Eva90111203,3,0,Layman
ShowMeVictories,719,1126,Expert
marcusg187,160,79,Expert
SamiSaeidi,1,0,Layman
JAFigueroa20,11,9,Layman
groupefisersa,341,8684,Expert
youngdonald17,12,3,Layman
pgomez3114,17,55,Layman
TinaGooch3,14,114,Layman
Seiji_Oldman,1141,12385,Celebrity
Just3141,42,5,Layman
PatelAmrith,1,0,Layman
Markharry031,78,51,Layman
NhialTutlam,119,407,Expert
JoshSteiman,27,110,Layman
jbarnes215,30,110,Layman
odubunmi_olu,12,50,Layman
yakairafb,218,5731,Expert
MathyerMary,6,0,Layman
CollegeSForPete,1102,824,Celebrity
KafaUmar,159,4837,Expert
ghanemlaw,36,596,Layman
MirabalReuben,1,3,Layman
wendyloggia,2677,4640,Celebrity
AllianceMedica5,71,19,Layman
skyskyhendrix,235,356,Expert
SchneideeJ,9,10,Layman
Brock_Mullen,326,761,Expert
Daniel06594599,0,0,Layman
MedCodingRLC,18,24,Layman
coachpatbloom,0,0,Layman
khtotten,34,43,Layman
GhazalEYN,252,127,Expert
Zhen_Jason_He,1078,725,Celebrity
DrPaulMackie,8,27,Layman
ekey1932,24,1,Layman
AbaPhysicians,1735,1317,Celebrity
VS_LeeKim,26,2,Layman
CoachFeazelle,573,4542,Expert
CaseyBHanson,313,996,Expert
sh8155,26,205,Layman
ThomasMurrayDHS,3,3,Layman
BaniehNick,11,19,Layman
MetharSidni,0,0,Layman
AlexandraDavisL,9,149,Layman
Mass_CONNECT,875,1106,Expert
horchata_43,46,162,Layman
steveshomaker,12,0,Layman
rosalindreally,12,5,Layman
alextheblade,26,115,Layman
GrenzebachGlier,1033,1544,Celebrity
JacksonCox_199,338,630,Expert
cyoohao,5,2,Layman
Bluesluv48,0,10,Layman
Candicewang21,16,31,Layman
Rea_yixue,0,0,Layman
st_wealth,3,6,Layman
ms__kowalczyk,450,645,Expert
JaniceDobbs10,336,344,Expert
Pat_Bailey80,2218,1383,Celebrity
lorenalimacd,157,2165,Expert
LolotaiMelissa,7,1,Layman
jfahey20,86,75,Layman
ProfeMakiBirch,373,1496,Expert
jzikah,4513,33476,Celebrity
RectoriaGeneral,128,5,Expert
Jenhjones68,5,38,Layman
CatherineYeakle,2,0,Layman
Fred_Haofei,3,0,Layman
achamess,1054,5844,Celebrity
ill_church,595,13795,Expert
CoordinatedCare,1144,6630,Celebrity
maggieolivia1,24,20,Layman
ravenw37,7,19,Layman
BJCjobs,181,451,Expert
pebbe2b,1438,2304,Celebrity
hornsa2013,888,1965,Expert
OMAR_ALBADERR,1762,3752,Celebrity
ivritophile,189,325,Expert
multistagecorre,61010,343087,Celebrity
ALSCenterWashU,44,12,Layman
Patrick72340680,1,2,Layman
ganz_deborah,4,1,Layman
desiajohn,11,152,Layman
PS12344019,0,0,Layman
herrod,12484,2919,Celebrity
rnev2,1,4,Layman
MobileMini_Brad,17,57,Layman
JeffSamz,11,1,Layman
center_curtis,116,11,Expert
kevinrossow28,17,1,Layman
emily_mcphie,68,1,Layman
fang_yihua,1,0,Layman
ctburks,597,88,Expert
johngaird,11,6,Layman
lizette_burks,1312,6242,Celebrity
natsuki2019,10,6,Layman
djoeb3,0,2,Layman
ListonJackson,131,1092,Expert
HenloEzra,8,0,Layman
trunskinator,6,1,Layman
CFaver,0,0,Layman
Texan_Zombie,194,1273,Expert
carmlevine,19,0,Layman
holly_simon18,15,9,Layman
GeneWilderFilm,62,17,Layman
rdwelch1,62,135,Layman
robertotherose,5,671,Layman
drewsmith1010,554,2017,Expert
AnkitKu10996920,2,0,Layman
DavidARossMD1,14,21,Layman
wil_works,8,5,Layman
sjshimberg,11,5,Layman
Between_Coasts,99,354,Layman
wuhaoyugemini,1,76,Layman
edwaily_Alhassi,2836,77199,Celebrity
hynhwng,5,277,Layman
rana_irfan84,647,13473,Expert
Jeffrey57688074,8,3,Layman
dbradstreet,100,1231,Expert
kcbyk_busra,16,2,Layman
mjmikejoo,14,4,Layman
mkeldsen,47,4360,Layman
TmanMashasha,955,4534,Expert
TP_parker13,352,1361,Expert
brshallo,103,166,Expert
McNeillLabWU,71,4,Layman
DKobett,0,0,Layman
albergman0814,210,580,Expert
Hurya_Ahmad,1443,7046,Celebrity
STLFrankLloydW,30,82,Layman
robgereau,953,1159,Expert
RKoschik,17,33,Layman
J_baller19,55,25,Layman
emmyjoz,214,947,Expert
Bryan20146,0,0,Layman
TulaneArch,4063,4756,Celebrity
Caiobarbo,635,6733,Expert
TheQuadMag,197,4008,Expert
realtordewey,161,93,Expert
SafetyHealthMag,9983,4466,Celebrity
artdirector_rs,10,112,Layman
TallyThunder,410,259,Expert
ohmyjoshhh_103,163,69,Expert
wa3qf,68,4261,Layman
kathryn_jabek,267,1851,Expert
Chonchocochon,1,1,Layman
SangappaChadch1,11,7,Layman
lavidagg,123,408,Expert
brightpinkpunk,135,965,Expert
JayStreff,3,2,Layman
g_alyssa4,11,355,Layman
ErnestSchaal,260,2501,Expert
jolie_ho_,0,0,Layman
TmjOzoneDentist,10,3,Layman
hater_donald,1401,50472,Celebrity
HallieGreenberg,63,715,Layman
hannahefrye,108,126,Expert
chooboys,114,15,Expert
Charlot07747662,1,2,Layman
mikeaular,1305,61985,Celebrity
WashU_EECE,50,45,Layman
SouthSideECC,604,1557,Expert
MeymeNakash,0,0,Layman
ScottLawPGH,307,656,Expert
robertson_ka1,13,237,Layman
jftay16,593,2950,Expert
stacey5w,14,4,Layman
kesherfy,8,15,Layman
joseph_mcgaunn,94,569,Layman
jackstl1,267,2080,Expert
MonnigParker,206,79,Expert
sadieneville,167,2500,Expert
Trish_2010,190,81,Expert
CMUEngineering,9905,5666,Celebrity
jazminenoamie,164,2978,Expert
Robert__Hon,38,2625,Layman
Teklit_Ge,191,36,Expert
RileyAlvarez4,118,118,Expert
mlin105,17,10,Layman
scotttravis65,281,1008,Expert
EileenCiccia,46,0,Layman
laramyers78,39,59,Layman
EmanShams19,171,482,Expert
AustinWheelerMD,299,1238,Expert
FreyBenton,41,65,Layman
AdminCordoba,28,50,Layman
OnyCM,946,48241,Expert
slack305,11,0,Layman
MacqueenZora,0,0,Layman
yadhiracz,245,306,Expert
BarryGipson,703,3175,Expert
bah_lab,932,4342,Expert
Natalie21502891,6,5,Layman
JPBartmess,281,2118,Expert
JimSlimmmm,12,4,Layman
emmaksaunders7,20,3,Layman
abaki_b,431,1770,Expert
RepAkbari,4121,5908,Celebrity
SaryuZhang,0,0,Layman
JZ32996135,2,0,Layman
CoublonKing,406,13418,Expert
NickKoenigs,30,322,Layman
connectforearth,192,78,Expert
FidelCastrosan6,44,50,Layman
mercymo,13,15,Layman
ChrissySaundz,7,53,Layman
DaveBSandor,102,299,Expert
libbyallman,29,64,Layman
christian_yuhas,39,4,Layman
tp_reen,2,0,Layman
gillfamilyprop,4,49,Layman
EthanFlemingMcC,2,2,Layman
fereskills,130,2225,Expert
mturnercc,519,1288,Expert
_michellehkim,7,23,Layman
CoMo_Kristin,1284,11385,Celebrity
Masterbatchcn,131,51,Expert
snsvddee,5,2,Layman
DrLMSlifka,34,42,Layman
562fred,85,8576,Layman
JournoMeinzer,173,170,Expert
TheRightTimeorg,40,47,Layman
WashingtonBnB,40,3,Layman
V44482796,5,3,Layman
darwinswench,66,113,Layman
mayyajohnsonn,62,15,Layman
baselinescene,19916,3880,Celebrity
gottbaroque,5,3,Layman
NoyonHo88962766,136,28,Expert
ginalhenderson,99,402,Layman
kayleefreid,153,415,Expert
otajonburxonov_,3,1,Layman
omnivore05,1,0,Layman
Frank_S_Rosario,2,12,Layman
mikeottiger,267,3210,Expert
SValtcheva,150,63,Expert
Felix07210,2,0,Layman
ASHClinicalNews,11874,1932,Celebrity
qpenggao,2,0,Layman
kkavathiya466,60,172,Layman
archaeojake,72,68,Layman
speakvirtual,277,916,Expert
ramlm9,1,6,Layman
MillerLabNeuro,216,51,Expert
AtiyabSultan,92,94,Layman
REHABlemos,85,10,Layman
joseph_okpych,6,20,Layman
OrrFellowship,1756,6168,Celebrity
drbhooma,45,54,Layman
theronalisa,3179,18310,Celebrity
Seminisia,1521,6219,Celebrity
Jerry60754651,5,30,Layman
ndalinghaus,29,2,Layman
Tzvia_Pinkhasov,154,104,Expert
PDoetzel,102,197,Expert
LahotiVarun,8,6,Layman
ashmo720,418,363,Expert
ChaowenLee,2,15,Layman
Wiru15517910,3,0,Layman
nicholasistired,4,3,Layman
lindsott6,319,584,Expert
StlSustainable,76,86,Layman
bcfarmermo,13,5,Layman
Deepans44922477,15,2621,Layman
Ben_de_Jonge,99,288,Layman
eo_Qwaku,6,7,Layman
mspadoni,32,36,Layman
AceAcexperiment,225,14,Expert
Alexis_B124,31,161,Layman
K_M_Ando,20,43,Layman
cindytriplett,5,339,Layman
tritzman,114,104,Expert
jacksonyguo1,7,0,Layman
breezyyoc,266,16883,Expert
awinner1015,14,1,Layman
FickesMiller,26,208,Layman
debra69jones,45,288,Layman
ElizHine,34,738,Layman
PogiLangHo29,1,0,Layman
vwolgast,189,559,Expert
AbdramaneKoits,2,5,Layman
mitchmili,4,88,Layman
ArturoCazares,105,67,Expert
teixeiramoretti,16,165,Layman
real_m_a_b,6,5,Layman
burkeconnor27,232,86,Expert
dtay46,332,259,Expert
orlisheffey,7,0,Layman
haileychayes,375,8120,Expert
jaykaywilding,371,1865,Expert
PMPbyTrapelo,262,205,Expert
kazmi_omer,38,28,Layman
CatherineLiu83,2,0,Layman
EthanSelko,75,40,Layman
WoodsonRonnee,32,4,Layman
azbarnett12,2,0,Layman
mokshsingh,96,280,Layman
JaylaNCole,24,38,Layman
Evans_WestwooD,16,28,Layman
MatthewJBaker6,3,57,Layman
joshhjang,10,0,Layman
DanielJHebert,48,656,Layman
oliviajchu,96,24,Layman
cowboymid,53,453,Layman
williamslab3,207,79,Expert
vryanb18,836,8327,Expert
C_Zellers,132,865,Expert
melissacoffel,105,49,Expert
OSSatACCC,243,160,Expert
hmmughal,173,6002,Expert
LizMcEwen,162,544,Expert
craigpbryant,8,7,Layman
sarahstarosta,183,351,Expert
AmyVanEssendel2,4,0,Layman
alex_zhu7,68,362,Layman
marquez_ralph,88,1924,Layman
PSilaghi,2,1,Layman
CatSpas,139,783,Expert
michellekinman1,755,824,Expert
ssyates17,124,438,Expert
keepitcryptic,891,107,Expert
nlluengo,18530,1498,Celebrity
minji__kim__,19,31,Layman
Will96174243,16,0,Layman
AlionScience,702,276,Expert
NCICCR_SurgOnc,1145,649,Celebrity
handsome_won,122,123,Expert
jonesjillduke,19,9,Layman
JamieNaturalist,593,187,Expert
TimicaE,65,930,Layman
SimpsonHigherEd,16,9,Layman
LaurenWeberHP,5623,4389,Celebrity
Angela39401643,1,1,Layman
ch_apperson,8,1465,Layman
of_clergy,39,44,Layman
sojournies,1130,18085,Celebrity
Satine95574035,5,0,Layman
weatherelated,61,216,Layman
drKumaravel,524,1096,Expert
aven_lin,1,2,Layman
actiasluna14,4,30,Layman
jwLacePro,23,61,Layman
ellache07576585,2,8,Layman
Rushike72163157,43,6,Layman
mdr417,89,968,Layman
sasgiri,3,0,Layman
dayka,37,564,Layman
Briston_Ashe,10,48,Layman
sding88,322,57,Expert
pinaylv,3,25,Layman
ricky_rick_19,458,1593,Expert
Samirandrade,167,3075,Expert
crazy_minmin,37,20,Layman
taylorosevans,79,45,Layman
CAPITAL54958719,130,2087,Expert
EmilyMattson15,2,0,Layman
kshapiro1995,1,0,Layman
jake_hoyne,20,4,Layman
JDGray_AD,22,10,Layman
LibbyBaer,72,43,Layman
Frey_Bau,98,247,Layman
Prof_MalikYasir,62,188,Layman
RrTalwar,143,385,Expert
WustlEsports,42,5,Layman
Hao63753856,7,0,Layman
dapelzg,401,2627,Expert
asanka_osu,166,839,Expert
haodeba,4,4,Layman
india_card,23,59,Layman
sharon_cre,3,0,Layman
TerrenceJewell,89,18,Layman
alejandrozjr,0,25,Layman
ollrosand,2,1,Layman
TubbsTheTRex,320,265,Expert
ChengyaoSun,7,5,Layman
AllianceCU,2853,2848,Celebrity
LUGryphons,72,99,Layman
SandT_EnglTC,44,39,Layman
DPBirke,13,2,Layman
LamphierTreyton,352,992,Expert
teddy_brunger,81,8,Layman
1royalbae,12,20,Layman
JgvestVest,23,70,Layman
Andrewpheff_20,21,7,Layman
chase1614,32,15,Layman
LewisHarleigh,8,113,Layman
robert_legan,28,2,Layman
JoshuaTepen,116,370,Expert
GuruClassroom,71,50,Layman
INKSaintLouis,315,433,Expert
TirzahG,10,56,Layman
Patrickbrandtc1,1,0,Layman
maxaliu,1030,194,Celebrity
WS73_,633,9771,Expert
val2889,33,253,Layman
goldenbergd24,35,16,Layman
RichardZou6,1,0,Layman
SarahNarcisse2,30,14,Layman
ChihHungChang3,10,11,Layman
ShayRoush,840,1774,Expert
Lindsaynari01,17,664,Layman
barrybryant22,23,26,Layman
SANDRAleelee67,199,1184,Expert
rcsociety1,121,301,Expert
ivivek87,983,4303,Expert
JakeJones_14,32,3,Layman
brettwright15,133,115,Expert
jorgespiropulo,62,411,Layman
HennessyMaeve,151,28,Expert
arghyadat,14,17,Layman
SaileshSitaram,6,0,Layman
epm_morris,5,19,Layman
Smart_Sapper12B,935,61721,Expert
Jody47230103,115,6,Expert
BussellDanielle,0,2,Layman
BrianKeter,355,1350,Expert
TKannampallil,41,39,Layman
Solar_Decathlon,18330,2379,Celebrity
pamkesner,22,2,Layman
wilffernandez,595,6894,Expert
CorporationTci,12,29,Layman
KhaderShabaana,60,32,Layman
EthanRi18564540,9,0,Layman
WashU77,2,49,Layman
doctor_jess2019,21,34,Layman
nusocloud,50,92,Layman
MOSchoolHealth,14,1,Layman
WGrbcich,2,0,Layman
nickb8311,73,399,Layman
katespeed,21,6,Layman
ACLS1919,5403,3588,Celebrity
ridgwaywhite,94,8,Layman
nmledbetter,7,38,Layman
jessimacaaaaaa,323,2981,Expert
Bridget00615452,17,11,Layman
ishaanh,9,7,Layman
ExteriorsArmor,3,25,Layman
coquettishbun,0,2,Layman
PrincipalJodiO,439,1423,Expert
MarkCLucas22,19,109,Layman
CodyVanZandt,44,93,Layman
NasirElmalik,13,34,Layman
OlinHLSC,8,50,Layman
mollysinsoulard,3589,5688,Celebrity
MATECHSERVICES,160,62,Expert
Sharmin53255628,47,16,Layman
krishtheone,36,22,Layman
Lucas22586342,550,908,Expert
bridgetHU94,6,11,Layman
kleydenbrown,1,0,Layman
GiselaVenanzio,50,12,Layman
NonClinicalPT,433,310,Expert
karengeerling,45,415,Layman
bigBadWolf2018,16,5,Layman
ElaiRettig,75,48,Layman
DTHendrixsonMD,14,24,Layman
TRWBURROWS,1391,12269,Celebrity
skyl61363052,1,0,Layman
m_m_binkley,11,137,Layman
AbbieTa60051356,10,0,Layman
bertfam00,3,101,Layman
AKatrinaHunter,294,519,Expert
UncleHernMD,6,0,Layman
richardeidinger,184,369,Expert
belle_frances_,0,0,Layman
cindygottesman,12,22,Layman
AmandaMColes4,2424,6479,Celebrity
lixinso,26,11,Layman
yearinthecity,60,75,Layman
weese_claudia,43,116,Layman
DudduSampurnar1,18,1,Layman
Daniel56465477,0,1,Layman
meghan_uh,14,0,Layman
BryannDeBeer,906,941,Expert
BigCoachF,1,0,Layman
Martin_T_C,36,51,Layman
tejeswar311,8,5,Layman
jhawkinroc,20,116,Layman
trends_classics,26,14,Layman
ingriddusunham1,3,1179,Layman
