Screen Name,Follower Count,Total Tweets,Type
wustlSSF,30,134,Layman
YatesStates,519,5298,Expert
WegiStewart,91,53,Layman
aaron_jennings,275,2080,Expert
BENAZIRKHANUM,29,33,Layman
The_OG_GW,86,128,Layman
WangsaSari,3,3,Layman
netbum09,444,9560,Expert
ProfDJain,324,290,Expert
schoolswimsleep,42,293,Layman
kgallant46,27,838,Layman
JimWasser,30,737,Layman
AndiThompsonian,69,172,Layman
mrhelemschool,446,211,Expert
mellymeldubs,492,949,Expert
LakeShows,336,420,Expert
MariaMedina140,387,674,Expert
sgan27,36,9,Layman
ParkersServices,16,0,Layman
JasmineKwasa,456,998,Expert
FarzanaMSerang,648,214,Expert
WeAreCSW,785,1060,Expert
pedigojp,34,32,Layman
FulbrightAssoc,15538,3896,Celebrity
Fulbright_Eire,6236,9429,Celebrity
SCBF2010,29,22,Layman
RSPSeniorLiving,1531,1905,Celebrity
ShoeRepairLady,2477,69164,Celebrity
QiyueChen,1,69,Layman
SaintLouisValet,639,1383,Expert
keribrary,2260,33513,Celebrity
AlexisIvanka,228,266,Expert
shockcitymusic,1483,5305,Celebrity
jdevinsk,37,28,Layman
Nara__me,571,751,Expert
LipmanHearne,1304,4413,Celebrity
CeeKaySupply,1051,1563,Celebrity
paolahila,55,3299,Layman
Rhonda_Lea,1605,8109,Celebrity
DocuSignCareers,319,627,Expert
WilliamNLi,6,1,Layman
baines521,66,120,Layman
myappVantage,3,11,Layman
biking4books,217,62,Expert
msashleydm,164,1739,Expert
kindredhealth,6166,5022,Celebrity
lillietoaspern,114,6,Expert
ginajourdan365,2,0,Layman
sidxhe,16,5,Layman
WUSTLSPB,806,630,Expert
beccazoller,65,39,Layman
brincosmex,92,227,Layman
arieldobkin,167,13,Expert
RGBooth,4,17,Layman
ADLjuristas,751,17373,Expert
AshleyVenker,6,1,Layman
madcosourcing,10,204,Layman
seuteishi,42,0,Layman
sholaykaviru,402,2011,Expert
s_betta11,73,963,Layman
callcampus,242,318,Expert
AustinFeinstein,106,473,Expert
g_gnomad,318,413,Expert
medissues,373,1555,Expert
vintagehyacinth,697,29996,Expert
scmueller,144,1695,Expert
RockingHorsePub,546,3095,Expert
Nicole_Howe,695,183,Expert
MangledMetaph0r,116,1919,Expert
Rxgirl0622,271,1059,Expert
alangsdorf10,146,259,Expert
christbradley1,267,462,Expert
fengerjia,18,7,Layman
dcatot2b,47,2,Layman
owner84253342,4,7,Layman
Snub44,386,927,Expert
tommaxey_,95,1,Layman
FractalBrick,3,0,Layman
Lindamtsai,7,11,Layman
mynewlife12,21,81,Layman
Makiba10,4,1,Layman
wownoname,1,5,Layman
WUSTLelp,130,287,Expert
tito68974646,29,19,Layman
CassFM,1199,4461,Celebrity
policyanalyst,52,222,Layman
AllysonBoutote,19,0,Layman
lostnmod,195,189,Expert
PapaJohns_STL,1128,18163,Celebrity
MWallSoHard,125,639,Expert
OnStL,2091,5355,Celebrity
BradKalish,458,690,Expert
zimmee,1956,27080,Celebrity
SalkMNLO,1009,313,Celebrity
kdaug27,65,121,Layman
DeckerIWood,45,1,Layman
swagdough,166,351,Expert
cerigler,26,10,Layman
AshleeBross,291,4961,Expert
CATInstitute,824,371,Expert
STREICHER_3,285,2188,Expert
GeorgeAJarvis,17,3,Layman
501CONNECT,4080,17393,Celebrity
brilliantiDiya,46,130,Layman
AustinMcJones,9,8,Layman
collegeadvice,7326,9222,Celebrity
MRDDAD,11,258,Layman
mwanzahellena,6,52,Layman
thefakejz,168,4,Expert
christrow,24,53,Layman
gabbylottman,325,3885,Expert
tonyasmithhr,99,1363,Layman
carabeein,130,12869,Expert
jessgreenberg93,9,8,Layman
mauribusta1,4,1,Layman
jeff_4122,8,0,Layman
kethomas10,143,667,Expert
TranscriptExcha,9,1,Layman
RodrigoGalvez01,269,5,Expert
RachelForisha,58,168,Layman
NelsonAMichelle,356,235,Expert
WUSTLArtSci,2469,7545,Celebrity
Margy830,297,3191,Expert
CarolineRose79,18,0,Layman
ENTSTL,683,2423,Expert
jenncloud,4742,36472,Celebrity
ChrisRino,145,2026,Expert
Dogtownpizzas,2764,2680,Celebrity
SuzyWanders,490,4498,Expert
Monaahassan,279,4910,Expert
anyadiredu,182,899,Expert
WUSTLEconAC,132,639,Expert
blondy0898,273,240,Expert
clarencelee,243,8664,Expert
OMS_KWUR,17,87,Layman
TheWhetherApp,1185,3121,Celebrity
DANCE_STL,3313,3958,Celebrity
SuzanneLanglois,20,17,Layman
nursejournal,794,923,Expert
cieepetersburg,74,185,Layman
KellyHylandSTL,354,2118,Expert
CarianneLee,113,1,Expert
SLU_Online,991,4135,Expert
arnorris,92,687,Layman
DavidNaumannLaw,1021,549,Celebrity
CarmodyMacLaw,314,272,Expert
StlCountyParks,3029,1574,Celebrity
getfrostbite,750,2415,Expert
JenksCollegeOfc,127,69,Expert
BORNorphansorg,42,29,Layman
lovely_lass,98,10980,Layman
AISAatBrown,12,48,Layman
CleanOfficePro,83,1,Layman
StephenMKing1,54,116,Layman
hypotheticMatty,102,530,Expert
sosarahsays,2671,71033,Celebrity
rr150159,283,317,Expert
lerlerlerler93,11,29,Layman
BHSCollegePlan,15,7,Layman
carynkseniya,269,916,Expert
rjacobs147,230,356,Expert
RealHankT,1,11,Layman
friendsknowbes,37,15,Layman
AmericanHonors,592,1507,Expert
HireLevelInc,1397,6498,Celebrity
haksama149,115,61,Expert
gmcstl,1595,3167,Celebrity
troyaburk,156,221,Expert
dancingPattyPT,335,178,Expert
RBCMentor,32,2,Layman
coffeemonkstl,729,2117,Expert
wustldm,0,0,Layman
cody504,17,69,Layman
LeahBarsanti,162,603,Expert
osbert555,0,25,Layman
MichaelDing,24,113,Layman
ilana__jo,11,2,Layman
JBL911,17,8,Layman
viharsheth,182,10186,Expert
CamChinnery,42,64,Layman
Blu_HelloKitty,91,473,Layman
Tightrope_Chic,47,36248,Layman
washubaseball,903,1497,Expert
nicfraternity,8412,4957,Celebrity
stlrentabox,1022,4856,Celebrity
GoodMorningSTL,997,1885,Expert
IvaneHutch,105,1315,Expert
YvonneBonne,4411,8502,Celebrity
BRDGPark,1798,2098,Celebrity
AndyWeatherford,50,102,Layman
nicoleburkemper,150,1241,Expert
AllABuzz,828,4717,Expert
JamekaHolton,32,141,Layman
WUSTLDera,12,61,Layman
csmith51028,2,3,Layman
okomotomoko,291,16766,Expert
MARTIN_CASAS,3586,37366,Celebrity
justinepetersen,905,1873,Expert
KCUMB,2024,5365,Celebrity
glenmalone2,710,16741,Expert
glass_blocks,771,1624,Expert
SabriFarouki,16,4,Layman
cottenecande,12,32,Layman
taltepeter,105,706,Expert
scottyrempel,11,3,Layman
BarryGoldbergIP,14,0,Layman
lisabaker760,45,54,Layman
ParkAveCoffee,3115,1532,Celebrity
cnmc5,3,0,Layman
docbillingsley,134,299,Expert
Pope_the_racer,54,239,Layman
archinterim,933,3185,Expert
SemesterHawaii,705,1011,Expert
SerenaLekawa,49,8,Layman
tastestl,16527,5524,Celebrity
jvkliska,13,18,Layman
SHSofMo,1751,3058,Celebrity
nickimaron,2055,3818,Celebrity
YChehreghani,31,62,Layman
jill5455,1903,11792,Celebrity
CollegEDfeed,43,62,Layman
MNCollegeTruths,25,111,Layman
strangencharmed,67,40,Layman
ConServeARM,558,2860,Expert
ElamDauw,1030,271,Celebrity
sangyoonkim2,0,1,Layman
WUSTLobgyn,1968,1986,Celebrity
coranimal19,169,213,Expert
CallieRose95,58,342,Layman
luanneoshea,115,4994,Expert
Brendanfinnigan,104,290,Expert
JonFranko,976,6987,Expert
TimYan12,2,23,Layman
Mr_Negatu,237,3443,Expert
BRoess8,14,17,Layman
malperstl,294,1196,Expert
Galenscott,567,1198,Expert
mindyshoss,78,75,Layman
blshoss,12,4,Layman
jsimon2,82,5,Layman
WildFlowerCWE,1451,1756,Celebrity
Genedobbs,424,577,Expert
EvansJudy,699,1014,Expert
cmtighe,58,77,Layman
ieatcerealtoo,94,1708,Layman
ScottsEgoTrip,59,10,Layman
ProofingExperts,1262,283,Celebrity
chsglobe,415,1254,Expert
GoThreeGuys,248,129,Expert
StLouisDivorce1,525,428,Expert
bpponton,186,269,Expert
rkcrfoundation,52,93,Layman
Tyler_Asa,61,269,Layman
FossilFreeWashU,651,267,Expert
rrzahran,30,0,Layman
smperry254,43,17,Layman
Kitchen_Bound,201,290,Expert
mmannen,31,82,Layman
UQNorthAmerica,2217,10474,Celebrity
Roberts23Ashley,95,5550,Layman
ILSIStl,182,160,Expert
kineticeye,238,356,Expert
Hey_Penny,224,870,Expert
SharonKunze,19,73,Layman
stlprint,331,301,Expert
Brynn09,68,8,Layman
tohara939,147,652,Expert
YourMSD,3543,3238,Celebrity
elementalLife,301,3452,Expert
TheTummyDoc,23,28,Layman
AaronDiamantWSB,5485,6502,Celebrity
collegenius,136,199,Expert
JuliaSzilagyi,2,0,Layman
mikloslengyelWU,8,1,Layman
amzz_zozo,7,18,Layman
collectivestlmo,779,7477,Expert
carterfraser,169,475,Expert
summersol365,39,2337,Layman
GeorgeLavix,9,49,Layman
yamma021,19,3,Layman
suzcody,94,127,Layman
chelsrose,772,6325,Expert
AgostinosSTL,786,945,Expert
AlexLeich,294,6290,Expert
jpmlnarik,89,22,Layman
skkern,14,1,Layman
themikeholtz,236,1363,Expert
chicago_deeps,4,0,Layman
shahidahmadaf,259,529,Expert
CGIU,60848,4655,Celebrity
rfields7,52,80,Layman
samwerboff,129,114,Expert
Logan_Stern,5,0,Layman
awbenfer,123,218,Expert
msjintran,165,203,Expert
LouisianaMO,506,749,Expert
JeffMinerPhD,879,968,Expert
4851ofe,8,23,Layman
qb_zizi,117,404,Expert
kathleenszabo1,15,33,Layman
InspiredFF,13656,1382,Celebrity
RomanoMaddy,602,12431,Expert
webbing1234,789,1349,Expert
RubiePerl60,8,31,Layman
PayPallll,155,133,Expert
nanjoys,11,5,Layman
cuppiaa,37,282,Layman
zeyesin,306,720,Expert
bart_walk,160,258,Expert
bloomca10,69,465,Layman
BoneAutoGlass,124,109,Expert
washupiphi,150,68,Expert
ALIVE_Mag,38815,20499,Celebrity
ajanian,458,68,Expert
ertoolan,104,171,Expert
dlagapa,25,399,Layman
Mermaid_Avenue,57,36,Layman
KTCothron,260,230,Expert
USA_Education,244,10173,Expert
ThatMOJoe,109,970,Expert
DrDinoHunter,45,332,Layman
LondonVilla1,270,281,Expert
aekroner,204,1236,Expert
ayanmitra2197,85,133,Layman
LilianaHoltzman,160,779,Expert
KellyLawson31,22,4,Layman
Fahadullah01,90,923,Layman
BlackBearCoop,1088,946,Celebrity
sarahbcopper,451,3507,Expert
Steve095754452,3,93,Layman
imran_fatima120,7,0,Layman
chimelight15,1,6,Layman
LeighBro2,54,5,Layman
ArchFiber,55,88,Layman
abigailpine,56,329,Layman
HisWifeReeRee,179,110,Expert
Anjin_L,13,2,Layman
Shalalala_h,581,18574,Expert
STEMconnector,42718,21358,Celebrity
Leet222T,5,76,Layman
qwerty31510383,31,6,Layman
WashUsummer,514,769,Expert
sep10anand,8,13,Layman
Sprintax_USA,258,1162,Expert
bcschles,329,11231,Expert
teeheeee,36,3359,Layman
JohnsHopkins,82639,32747,Celebrity
kierstan96,207,201,Expert
twanfather85,362,252,Expert
lawsoncaleb,305,470,Expert
sarahdecou,151,25,Expert
WashUAcappella,3,7,Layman
sst_maisano,8,2,Layman
KUAcollegeadv,229,429,Expert
SammyShefler,23,84,Layman
bhalderman,511,563,Expert
FredBodimerKMOX,2109,7504,Celebrity
mhus2013,23,28,Layman
nikkiizzy9,2,3,Layman
BLTANZYUS,76,208,Layman
TrashcansUnltd,2156,3917,Celebrity
EasyExpert,157,21,Expert
USTcareers,108,3,Expert
NickiBailey7,0,0,Layman
vickia16,55,397,Layman
moanithoughts,28,217,Layman
natj626,39,34,Layman
LeeLawLex,49,95,Layman
treehugger3191,98,808,Layman
golakers22,461,8378,Expert
karanjoharmd,689,122,Expert
AnneTreegroup,364,6407,Expert
IgnazioBitti,35,81,Layman
HabitatSPBC,1549,3983,Celebrity
TabithaKTomko,1834,17281,Celebrity
FusionMediaSTL,120,326,Expert
Sidonia_Compton,91,842,Layman
tebomechas,31,99,Layman
audreycball,26,71,Layman
sonnyjong3,18,218,Layman
taylorjberman,127,642,Expert
CollegiateCross,332,2400,Expert
Dr_Lola_IR,189,368,Expert
AWISSTL,192,194,Expert
comiceddyjames,17,89,Layman
PinItWashington,2,0,Layman
STLTaxiComm,376,97,Expert
momodeefee,68,30,Layman
Ansaring,168,707,Expert
meLODIous015,119,499,Expert
seangarcia,8,0,Layman
sameena00,1679,3419,Celebrity
sunilsrivatsa,55,55,Layman
esadelson,153,181,Expert
rlippmann,9954,35837,Celebrity
MelvinBacani,128,269,Expert
black02altimase,186,1146,Expert
JessicaGersten,135,2083,Expert
smargolin,54,213,Layman
caseyfederbusch,136,6240,Expert
damisc,47,249,Layman
CARma__,177,3684,Expert
CrestLodgeMO,179,47,Expert
GSKUS,84781,8620,Celebrity
BommaritoVWHzWd,911,1753,Expert
WUptight,6,14,Layman
halfpricehandym,14,21,Layman
mycatiscosta,74,1544,Layman
CircusKaput,1084,1544,Celebrity
jillarious4,167,2,Expert
raychwrites,644,5615,Expert
MichelleDLandau,100,446,Expert
jrlloydlaw,434,2567,Expert
HimalayanAdven2,61,37,Layman
fella1936,40,54,Layman
SparhawkSchool,639,771,Expert
Bert_Kas16,264,3416,Expert
RichCloud1,292,1762,Expert
nicolaawatkins,239,37,Expert
FunSunSports,866,3417,Expert
anacapriconst,536,23,Expert
ZainAtassi,284,661,Expert
ChrisHanner,482,3522,Expert
1982Comets,0,0,Layman
garysavell2718,66,16,Layman
ThenJaySays,60,2264,Layman
SamiKordonowy,24,25,Layman
EnvisioningHome,32,58,Layman
IronDataJobs,82,338,Layman
jordanfed,80,409,Layman
CollegeCenterHH,61,935,Layman
Vidrio13,6,19,Layman
SaiSandhu,192,672,Expert
MaryJordanEdD,1002,6531,Celebrity
sliceofclayton,87,35,Layman
EglomiseDesigns,64,69,Layman
HuckFinnTDs,324,295,Expert
usama3333,93,372,Layman
stlzoo,82075,4754,Celebrity
OnTheFridz,88,68,Layman
Rjane75,9,2,Layman
Career_Mentors,1,2,Layman
SimonSaysVegas,387,3522,Expert
cherop_quille,609,2027,Expert
fak065,42,68,Layman
lfjacobsen,29,901,Layman
lamberteeny,29,0,Layman
YimoHu,159,69,Expert
Linda6655,15,87,Layman
BrianS_5,5,1,Layman
Schwartzman_DMD,20,469,Layman
chaneylesley,6,118,Layman
StudyAideNews,0,0,Layman
ASAWashU,122,282,Expert
austin_middy,162,2206,Expert
OldaniSausageCo,43,7,Layman
smirshekari,474,2836,Expert
ElizabethForkan,17,53,Layman
dobbsart97,216,457,Expert
aalshamlan,284,1822,Expert
nugz07,15,120,Layman
lsandoe,708,7852,Expert
compasscollegec,780,1172,Expert
kohlmeyerhyman,305,8038,Expert
JavierDCarbajo,317,2215,Expert
Rathamb2,33,16,Layman
DustinJYork,513,1464,Expert
TherapyStaffer,238,251,Expert
MFHpolicy,1134,3210,Celebrity
NissanElectric,61252,7056,Celebrity
RobinTidwell,1454,8745,Celebrity
llsbondcounsel,63,6,Layman
WeAreAllBozos,4,37,Layman
UrbanHarvestSTL,2232,1818,Celebrity
helloojasmine,396,24847,Expert
ellenberen,14,7,Layman
TomLeb,916,14968,Expert
Brows_ByNikole,415,2264,Expert
aflalojonathan,69,5,Layman
backpacks4class,339,466,Expert
tjoe52,6,4,Layman
cyz0707,2,0,Layman
cmebt,206,590,Expert
midwrc,510,1270,Expert
WomenScienceRFS,1836,1310,Celebrity
Language4you,1563,2851,Celebrity
ronald_rodzstgo,104,927,Expert
Richieli_Biomed,47,430,Layman
FairTradeMC,365,443,Expert
bellevillenewsd,12621,113255,Celebrity
AkosuaNoire,127,3562,Expert
CollegeBoundApp,1120,2828,Celebrity
TimMorrow22,281,581,Expert
happyeggplant13,34,505,Layman
AboutSTL,1427,305,Celebrity
HeaterLaw,9,7,Layman
MikeMartinMedia,374,694,Expert
kac14,178,948,Expert
oliviamae_11,134,550,Expert
GlobalGenes,25191,23039,Celebrity
divyav27,99,1853,Layman
rorehhh,39,609,Layman
campuscanado,216,37,Expert
mybinp,65,900,Layman
EPambuena,8,69,Layman
PGruenke,4,0,Layman
avaehrlichksdk,1836,937,Celebrity
TR_Hughes_Homes,602,229,Expert
SarasChung,1429,3599,Celebrity
wkey3783,74,12,Layman
collegehousing1,507,1088,Expert
BlackDressCEO,235,564,Expert
OhCounselor,196,1788,Expert
noahsimonsays,91,226,Layman
RicaJoh,32,14,Layman
SEA_Semester,1484,2946,Celebrity
GreatCircleOrg,1111,1774,Celebrity
Formech,761,800,Expert
JDCurriewriter,3357,24716,Celebrity
leeryan,209,74,Expert
TeriManderino,8,6,Layman
STLExecutives,102,579,Expert
apeksha_gohil,13,1,Layman
RubinBrown,636,496,Expert
angelaRMuom,33,33,Layman
jyotsnaramach,14,1235,Layman
amandazaydman,91,249,Layman
boardsurfdance,18,67,Layman
sampshapiro,117,7966,Expert
CCCathedralSTL,1412,4575,Celebrity
astseidl27,20,0,Layman
kmkeeley,61,83,Layman
smile_jihee,22,23,Layman
JeffTomaneng,924,5978,Expert
youintheworld,391,428,Expert
ritch23,105,227,Expert
SLMPD,72011,7911,Celebrity
eas2228,39,479,Layman
Urdailynail,382,495,Expert
MissouriCTV,5,2,Layman
JamesKolker,19,41,Layman
marianocavataio,265,56,Expert
GordonSkeoch,38,184,Layman
_kaseymegan,1465,55858,Celebrity
JustMeE04,159,248,Expert
2Uinc,8489,8693,Celebrity
CandJarch,153,283,Expert
nmthomsen,648,1188,Expert
Ccolaccola,521,471,Expert
ELuhman8,106,53,Expert
GBurgAltBreaks,3,1,Layman
schu_daddy,34,10,Layman
amacia76,235,205,Expert
BrownMeetsWorld,48,450,Layman
AlexRRosenberg,237,317,Expert
dezignster,101,164,Expert
The_AlexBrown,984,2646,Expert
ella_zh8,12,618,Layman
mrstierney,5,4,Layman
HCLuxeBeauty,745,2758,Expert
RGanelaam,453,16281,Expert
EmpireRentalSTL,556,2748,Expert
jesshamm,203,421,Expert
TCardStudio,73,204,Layman
RISatHUJI,947,2350,Expert
nn_fit50,416,4993,Expert
wbhoban,84,47,Layman
jenineharris,439,1544,Expert
ChemRachel,12,1,Layman
360stl,2672,2371,Celebrity
GOBI_EBSCO,1163,2045,Celebrity
roothly,153,10,Expert
lifesizewhitney,494,6918,Expert
ChillFrozYogurt,454,1425,Expert
STLbarScene,35,0,Layman
RCHJrALS,11,3,Layman
HiMeLlamoRegina,39,44,Layman
jstreetuwashu,274,582,Expert
BruceRayton,433,990,Expert
luming0820,0,0,Layman
srosefd,67,38,Layman
annaapplebaum,557,1010,Expert
McCarthyBuild,12046,3540,Celebrity
majojose222,9,78,Layman
thecradics,2,336,Layman
redapple3131,3,3,Layman
CintrexAV,182,296,Expert
CheshireSTL,3799,1600,Celebrity
lsmmaomao,4,11,Layman
ZQZqerZ,65,0,Layman
gz369,49,65,Layman
emgourds,26,13,Layman
iamsamantic,1081,19350,Celebrity
WWoodCreations,398,557,Expert
SamFoxIT,28,239,Layman
DominikDust,108,43,Expert
Biochem_PhD,67,362,Layman
Meghan314,251,261,Expert
eemv1384,133,71,Expert
Dianatomo,72,142,Layman
SashaBakshir1,0,0,Layman
JBTechStLouis,148,177,Expert
mdsatmott,34,0,Layman
Postula_cl,15,19,Layman
Comptra11,64,0,Layman
UniintheUSA,629,1621,Expert
SummerCourseU,36,0,Layman
asimbepari,13,78,Layman
dgeorgeshow,222,622,Expert
vtipton,48,77,Layman
PeteMcCall,256,2451,Expert
VicinoOnTheLake,532,1690,Expert
JackYellow2,1,0,Layman
jibbysmum,4,9,Layman
blakerutledge,94,16,Layman
JasonRoncancioM,685,2123,Expert
lookaslucas13,98,189,Layman
MJBehrens,115,65,Expert
joo_riche,20,5682,Layman
bs0829,10,53,Layman
ruizrijo,81,50,Layman
MatthewRWicks,731,721,Expert
SamiAlmaskeen,394,459,Expert
MrJorgeCastillo,198,276,Expert
Brizando420,116,143,Expert
JunHoKoh01,80,82,Layman
MarkPitts4,14,9,Layman
tweetcaro_,89,1046,Layman
gkosene,39,0,Layman
jnfriedman,1508,520,Celebrity
AaronSheffield,21,37,Layman
lucegoose14,187,531,Expert
SuperWo57256890,2,3,Layman
nancerlyons,17,57,Layman
dtpowis,1907,11781,Celebrity
breeveee,229,7191,Expert
dlh81,1,0,Layman
cohnosman,13,12,Layman
EJWhitneyWilson,171,5,Expert
MoBusinessAlert,1392,15072,Celebrity
ElizBolden,58,107,Layman
U_Shuttle,7,0,Layman
townandstyle,4152,4513,Celebrity
ezdocservice,4,1,Layman
AlbrittonFS,101,1209,Expert
Baxterburrito,6,5,Layman
mite91609980,0,3,Layman
bimp521,122,3788,Expert
jetsetlifeme,7995,540,Celebrity
jiericji,23,5,Layman
Optitek,231,895,Expert
stlmattress,2390,6366,Celebrity
heyheyitsReyRey,80,80,Layman
Claggettron,78,248,Layman
BrainCNCR,104,448,Expert
guersole,980,9692,Expert
goofiestgooberz,4,0,Layman
Anthony_Marc_,1303,3406,Celebrity
sondra_anton,257,1054,Expert
BESleadership,1811,2146,Celebrity
cutcomike,402,546,Expert
COCAstl,6834,4310,Celebrity
StlRecruiting,1067,950,Celebrity
brummca,58,71,Layman
myrongleghorn,23,32,Layman
BommaritoVWstp,913,1378,Expert
KitchenCorps,46,325,Layman
PsalmystM,117,1404,Expert
livelaughLAUR3N,75,177,Layman
JSWalter6,16,3,Layman
CPSTL,698,1136,Expert
WUSTLpacs,828,1252,Expert
SmartyPax,346,78,Expert
Biqfr_CSIC,1016,5134,Celebrity
sjosephs12,37,256,Layman
mingglebell,4,29,Layman
Phillippe1985,29,159,Layman
BabbosBabbos,137,341,Expert
Tina_TLiu,2,6,Layman
DJasper_,585,1007,Expert
STLEFA,2006,12294,Celebrity
jjhatton,295,265,Expert
AshleeSang,277,2499,Expert
Alexis_S_Tande,59,17,Layman
iBRad002,63,109,Layman
AmyOstendorf,13,0,Layman
cwgoddard,22,2,Layman
geoworkforce,0,0,Layman
carebeck,54,61,Layman
sgoodman8,28,2,Layman
alexlinu,357,725,Expert
jenmarierisley,306,450,Expert
JeffZbikowski,105,309,Expert
elseebg,228,1839,Expert
RegaElena,33,190,Layman
AHSAVID,365,657,Expert
alexesber,173,1184,Expert
jocelym46,506,873,Expert
beabria,38,170,Layman
NCWIT,30677,11448,Celebrity
rhodesjim1,116,462,Expert
bjhoffs,183,425,Expert
HunterCulb,156,1001,Expert
zwdesignsinc,89,301,Layman
wearitbright,341,2779,Expert
Adrian_L19,174,2284,Expert
whatsafunk,18,37,Layman
hilann3481,77,74,Layman
spiderwebb94,100,1345,Expert
jdagger7,103,276,Expert
acoleman28,15,109,Layman
BommaritoMazdaP,969,1424,Expert
Raynard1989,5,3,Layman
mimicflame,30,12,Layman
MattRanalletta,1094,11363,Celebrity
LittleBitSTL,577,1760,Expert
MO_Texan,0,5,Layman
shanells2000,10,3,Layman
beckymchristens,23,22,Layman
Mahera_27,340,417,Expert
its_killa_cam,194,5277,Expert
Cole_Associates,149,325,Expert
MetroEastFiat,494,456,Expert
SustainMizzou,2164,2581,Celebrity
Maggie_F,1510,3573,Celebrity
RiverbendFamMin,549,1720,Expert
robertdpalmer,2806,2081,Celebrity
eliviann,50,89,Layman
emlandshark,33,28,Layman
TavoloVdelmar,158,240,Expert
pavlosgiannakis,421,732,Expert
h_198,35,754,Layman
micharrod,9,4,Layman
Tech_Elec,867,3430,Expert
streamlee1990,6,46,Layman
meghmc,147,1615,Expert
aswimman,10,16,Layman
enemitoff,282,340,Expert
TroyCHarrington,54,25,Layman
WashUBasketball,1425,1879,Celebrity
SamBamShazam,36,482,Layman
J_MuWebSon14,3,70,Layman
CrowdfundCampus,2912,985,Celebrity
COLLEGEiNSIDERS,2,0,Layman
meandmyipod,202,1500,Expert
NexpertTraining,74,30,Layman
Studythere,60,84,Layman
HaoSun1983,20,34,Layman
cagreen742,41,9,Layman
Cpanders,54,1942,Layman
rep_joe_smith,1119,51894,Celebrity
Quinnanthrowman,797,1798,Expert
KatieOrtman1,20,172,Layman
austinabrams,221,442,Expert
UFOREATRAVEL,398,848,Expert
EF_Fellows,6111,5482,Celebrity
FrancisHowell,8626,5272,Celebrity
alizu2,10,172,Layman
DECNETWORK,246,2576,Expert
szucker6,75,67,Layman
jen_ibe,171,569,Expert
UTexasPress,8421,12615,Celebrity
yanchan8868,44,693,Layman
TexasChan,40,218,Layman
smshelson,120,42,Expert
OzzleMe,218,3350,Expert
Adriana93704454,6,10,Layman
henry_geochen5,2,27,Layman
PazzosPizzeria,63,33,Layman
rhellz23,95,191,Layman
v_marineia,8,7,Layman
carronav,58,11,Layman
HiredRight,252,90,Expert
wenqiyue,47,284,Layman
Grad_Programs,766,3537,Expert
JamesBl25187377,1041,1161,Celebrity
_LAN_Dogs,3,10,Layman
mangelicapicado,39,233,Layman
RyanHoffman1089,71,1703,Layman
PrincessM0nica,23,212,Layman
chapss7,268,5689,Expert
skdeitz,6,0,Layman
p_crowley,549,725,Expert
Koch006,25,76,Layman
ChiefExecBear,7978,25844,Celebrity
WorldClassMC,295,20073,Expert
Blck_Desiderata,452,5578,Expert
cgilker,63,94,Layman
DoubleAppleSTL,11,11,Layman
blair_j116,43,1142,Layman
green_umsl,911,686,Expert
JimmyFarah,253,583,Expert
Contentwriting3,157,2029,Expert
RobynM,82,1636,Layman
Tucker17Karen,2,1,Layman
CRNCCRC,33,126,Layman
torineas,65,2831,Layman
94Maidens,399,2062,Expert
edie_g1,34,1,Layman
jhwindmueller,203,20,Expert
STLRHC,836,919,Expert
ResearchWoW,26,41,Layman
hcolin234,32,9,Layman
JenArnoldMD,261949,16205,Celebrity
CAgwanda,517,507,Expert
OrganicGrowthMO,32,13,Layman
MemChurch,2272,2699,Celebrity
Sameh_Alfonse,441,1644,Expert
inicmu,3822,5163,Celebrity
Oelheim32,230,858,Expert
1SocialMBA,11,0,Layman
msblve,28,59,Layman
Lisprogram,11,6,Layman
kendreisrael,34,86,Layman
STLChessClub,17552,15257,Celebrity
AlumniFactor,537,2349,Expert
BDPA,9580,31797,Celebrity
erik_kuhn,79,37,Layman
SirAlexVitti,68,57,Layman
stlbizlkonczal,1405,18680,Celebrity
EHSCareerCenter,42,139,Layman
RandolphCCO,553,1801,Expert
JPMcCarter,4696,4708,Celebrity
nerehsali,6,0,Layman
martyvonm,9,4,Layman
KISSARMYMISOURI,3922,6923,Celebrity
ClaytonOlin,1,27,Layman
coldstoneloop,113,24,Expert
yoonkeesull,59,112,Layman
StLouisBosnians,2176,860,Celebrity
lisavjohn,4,0,Layman
koenvdb_,725,861,Expert
hallesteinberg5,176,4149,Expert
lincoln1884,1142,4588,Celebrity
kgfstl,7,5,Layman
STLDesignWeek,2232,2594,Celebrity
trifectabet,429,3805,Expert
JuliaBr45141940,3,0,Layman
NSBE,20575,25316,Celebrity
TheRockEvents,5,2,Layman
RPWellingtonIII,7,75,Layman
Kaskutasv,3,26,Layman
avllc,117,105,Expert
Newsquicktakes,1,0,Layman
Humantific,2010,1306,Celebrity
LHSCofoSeniors,8,77,Layman
FreeConcertsSTL,892,379,Expert
SettleDebbie,20,901,Layman
elliekirsh,19,900,Layman
lisadclancy,2507,10588,Celebrity
IrenaSendlerLIJ,111,102,Expert
sewing3,260,15,Expert
MikeMarcinkowsk,7,4,Layman
maehaun,360,10803,Expert
CineMuestraGDL,174,49,Expert
JeanieSmithKSDK,3633,17730,Celebrity
hujya,10,507,Layman
dabigkahuna099,12,81,Layman
Ogmacop,253,3496,Expert
emac314,102,463,Expert
gibsmk,843,945,Expert
newdiehl,40,135,Layman
